"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"CDS:b1313:ycjQ:putative_Zn-dependent_NAD28P29-binding_oxidoreductase:cds1297:+:1052:NC_000913.3"	3.00325010453051	3.9112465357929	6.54587112445834	0.0105127841061772	0.0969269970287377
"CDS:b0415:ribE:riboflavin_synthase_beta_chain:cds407:+:470:NC_000913.3"	1.60115890699962	5.97770221405307	6.53935131158116	0.0105513816732144	0.0970814495978565
"CDS:b4089:alsR:d-allose-inducible_als_operon_transcriptional_repressor3B_autorepressor3B_repressor_of_rpiR:cds4006:-:890:NC_000913.3"	-1.70731096698718	7.0767166446472	6.5341964615151	0.0105820014572819	0.0971620133804977
"CDS:b1802:yeaW:putative_YeaWX_dioxygenase_alpha_subunit3B_2Fe-2S_cluster:cds1792:+:1124:NC_000913.3"	3.43784596714428	3.53275836775557	6.52237021981268	0.010652594105508	0.0972569538100171
"CDS:b4637:uof:ryhB-regulated_fur_leader_peptide:cds669:-:86:NC_000913.3"	-1.57628775513251	7.14886566371842	6.52232548778846	0.0106528620327031	0.0972569538100171
"CDS:b2592:clpB:protein_disaggregation_chaperone:cds2571:-:2573:NC_000913.3"	1.87905736062889	10.1167299144717	6.51690848195205	0.0106853589129937	0.0972569538100171
"CDS:b0345:lacI:lactose-inducible_lac_operon_transcriptional_repressor:cds341:-:1082:NC_000913.3"	3.16870921903376	7.1018589907546	6.51450577508072	0.0106998054012475	0.0972569538100171
"CDS:b4152:frdC:fumarate_reductase_28anaerobic292C_membrane_anchor_subunit:cds4072:-:395:NC_000913.3"	1.70822046839027	8.11803687289803	6.51415169018167	0.0107019360611155	0.0972569538100171
"CDS:b1429:tehA:potassium-tellurite_ethidium_and_proflavin_transporter:cds1415:+:992:NC_000913.3"	-2.2126646102345	4.80005680273072	6.51054701233727	0.0107236515227067	0.0972569538100171
"CDS:b1690:ydiM:MFS_superfamily_sugar_transport_1_family_protein:cds1678:+:1214:NC_000913.3"	3.44943443333853	3.39016373066845	6.50505519611438	0.0107568224841449	0.0973591020764559
"CDS:b2672:ygaM:DUF883_family_protein2C_putative_membrane-anchored_ribosome-binding_protein:cds2640:+:329:NC_000913.3"	-1.8086275659058	6.27437453257266	6.49564119826279	0.0108139287452684	0.0976770311869367
"CDS:b3225:nanA:N-acetylneuraminate_lyase:cds3169:-:893:NC_000913.3"	-1.73035991514247	7.99985700705705	6.48066379463097	0.0109054249461835	0.098303668277565
"CDS:b1276:acnA:aconitate_hydratase_1:cds1258:+:2675:NC_000913.3"	1.71726415337582	6.99600960112035	6.46732908867186	0.0109875542093464	0.0988435038589783
"CDS:b0032:carA:carbamoyl_phosphate_synthetase_small_subunit2C_glutamine_amidotransferase:cds30:+:1148:NC_000913.3"	2.37315183197308	4.74177783338721	6.44733564694878	0.011111885845149	0.099760041809782
"CDS:b0316:yahB:putative_DNA-bindng_transcriptional_regulator:cds314:-:932:NC_000913.3"	-1.70617539349753	5.95782574679693	6.44135063931171	0.0111493843832476	0.0998586181288475
"CDS:b1832:msrC:free_methionine-28R29-sulfoxide_reductase:cds1823:-:497:NC_000913.3"	-1.65819870610229	6.70393443349809	6.43711801980535	0.0111759818529968	0.0998586181288475
"CDS:b3863:polA:fused_DNA_polymerase_I_527-3E327_polymerase2F327-3E527_exonuclease2F527-3E327_exonuclease:cds3791:+:2786:NC_000913.3"	1.67104689111451	9.08313778401372	6.43484738342536	0.0111902771890563	0.0998586181288475
"CDS:b0015:dnaJ:chaperone_Hsp402C_DnaK_co-chaperone:cds13:+:1130:NC_000913.3"	1.90165256109428	8.22185750411267	6.42689623490514	0.0112404836178273	0.10007803445693
"CDS:b3877:yihP:putative_transporter:cds3805:-:1385:NC_000913.3"	3.81758294380769	3.18733706125022	6.42383027988351	0.0112599048668913	0.10007803445693
"CDS:b0042:fixB:putative_electron_transfer_flavoprotein2C_NAD2FFAD-binding_domain_and_ETFP_adenine_nucleotide-binding_domain-like_protein:cds40:+:941:NC_000913.3"	3.88725122776024	2.30295324460879	6.41202241506017	0.0113350238929235	0.100307492009091
"CDS:b3903:rhaA:L-rhamnose_isomerase:cds3831:-:1259:NC_000913.3"	3.88725122776024	2.30295324460879	6.41202241506017	0.0113350238929235	0.100307492009091
"CDS:b2797:sdaB:L-serine_dehydratase_2:cds2759:+:1367:NC_000913.3"	2.01154055845191	8.58311954509747	6.40729263912684	0.0113652577748677	0.100307492009091
"CDS:b3417:malP:maltodextrin_phosphorylase:cds3354:-:2393:NC_000913.3"	1.77688766309717	9.93235548539429	6.40561411555017	0.0113760071945503	0.100307492009091
"CDS:b2488:hyfH:hydrogenase_42C_Fe-S_subunit:cds2469:+:545:NC_000913.3"	3.94055732688964	2.45099857973415	6.38807214143275	0.0114889739810204	0.101102971032979
"CDS:b0498:ybbC:putative_immunity_protein:cds489:+:368:NC_000913.3"	-5.70547872941606	2.75740158239933	6.37676385827228	0.0115624068441851	0.101230155618732
"CDS:b4239:treC:trehalose-6-P_hydrolase:cds4155:-:1655:NC_000913.3"	1.80406387180157	10.3868397481027	6.37501162702188	0.011573828386253	0.101230155618732
"CDS:b1088:yceD:DUF177_family_protein:cds1065:+:521:NC_000913.3"	-1.59789725755128	10.7050673577603	6.36496714744858	0.0116395250271587	0.101230155618732
"CDS:b2001:yeeR:CP4-44_prophage3B_putative_membrane_protein:cds1981:+:1532:NC_000913.3"	2.13678177275996	4.6014178914868	6.36296566808292	0.0116526615226723	0.101230155618732
"CDS:b0235:ykfJ:putative_acyl-CoA_transferase:cds225:+:206:NC_000913.3"	4.76018478475684	1.77505297463915	6.36141034693723	0.0116628802152994	0.101230155618732
"CDS:b0246:yafW:CP4-6_prophage3B_antitoxin_of_the_YkfI-YafW_toxin-antitoxin_system:cds236:-:317:NC_000913.3"	4.76018478475684	1.77505297463915	6.36141034693723	0.0116628802152994	0.101230155618732
"CDS:b0511:ybbW:putative_allantoin_transporter:cds501:+:1454:NC_000913.3"	4.76018478475684	1.77505297463915	6.36141034693723	0.0116628802152994	0.101230155618732
"CDS:b1061:dinI:DNA_damage-inducible_protein_I:cds1038:-:245:NC_000913.3"	-1.74620027103374	6.50800273892707	6.34586766805504	0.0117655047048132	0.101921838027661
"CDS:b1772:ydjH:putative_kinase:cds1760:-:947:NC_000913.3"	3.42909602659313	2.51645232722319	6.33693709090825	0.0118248900667508	0.102236987269729
"CDS:b4202:rpsR:30S_ribosomal_subunit_protein_S18:cds4120:+:227:NC_000913.3"	1.78168308123586	8.44194626570022	6.30764765745317	0.0120218241126947	0.103423154788695
"CDS:b2661:gabD:succinate-semialdehyde_dehydrogenase_I2C_NADP-dependent:cds2629:+:1448:NC_000913.3"	3.24374299141754	3.90145965870945	6.30607876937624	0.0120324674393676	0.103423154788695
"CDS:b4200:rpsF:30S_ribosomal_subunit_protein_S6:cds4118:+:395:NC_000913.3"	1.7397186564875	9.68319743890153	6.30201706030577	0.0120600670285919	0.103423154788695
"CDS:b1512:lsrR:lsr_operon_transcriptional_repressor:cds1497:-:953:NC_000913.3"	-2.01698856200176	6.12817238224447	6.29835864142013	0.0120849818869049	0.103423154788695
"CDS:b2279:nuoK:NADH,ubiquinone_oxidoreductase2C_membrane_subunit_K:cds2263:-:302:NC_000913.3"	1.75632425072844	6.45367723979386	6.29627524487517	0.0120991940197154	0.103423154788695
"CDS:b2289:lrhA:transcriptional_repressor_of_flagellar2C_motility_and_chemotaxis_genes:cds2273:-:938:NC_000913.3"	-1.51404376593183	7.52710657616619	6.29111078102401	0.0121344980774729	0.103423154788695
"CDS:b2424:cysU:sulfate2Fthiosulfate_ABC_transporter_permease:cds2403:-:833:NC_000913.3"	4.08205814472344	4.38370766154205	6.2910232668194	0.0121350972316797	0.103423154788695
"CDS:b3185:rpmA:50S_ribosomal_subunit_protein_L27:cds3129:-:257:NC_000913.3"	-1.67727790839907	9.49370768179683	6.28910115794275	0.0121482643563678	0.103423154788695
"CDS:b4259:holC:DNA_polymerase_III2C_chi_subunit:cds4174:-:443:NC_000913.3"	1.6559031585781	5.5876060793945	6.28353528814677	0.0121864753617682	0.103550088924853
"CDS:b4287:fecE:iron-dicitrate_transporter_subunit:cds4200:-:767:NC_000913.3"	2.10643329737838	4.88447102762182	6.27480968167287	0.0122466273492518	0.10386261820625
"CDS:b0968:yccX:weak_acylphosphatase:cds948:+:278:NC_000913.3"	-2.17300312205694	4.80232723009569	6.26742335743173	0.0122977850118585	0.103938843629915
"CDS:b2866:xdhA:xanthine_dehydrogenase2C_molybdenum_binding_subunit:cds2822:+:2258:NC_000913.3"	1.68534138952265	5.6238977480978	6.26675967890809	0.0123023923828387	0.103938843629915
"CDS:b0767:pgl:6-phosphogluconolactonase:cds748:+:995:NC_000913.3"	1.49251112807228	6.74557958700925	6.23594895097944	0.0125182496249364	0.105561862112367
"CDS:b4306:yjhP:putative_methyltransferase:cds4222:-:746:NC_000913.3"	2.44594958145091	3.73068347742724	6.20425380226596	0.0127443663225534	0.106459633723199
"CDS:b0263:afuB:CP4-6_prophage3B_putative_ferric_transporter_subunit:cds255:-:347:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b0533:sfmH:FimA_homolog2C_function_unknown:cds523:+:983:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b1028:ymdE:IS3_transposase_A:cds1009:+:341:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b1576:ydfD:Qin_prophage3B_uncharacterized_protein:cds1563:+:191:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b3576:yiaL:DUF386_family_protein:cds3515:+:467:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b4027:yjbF:extracellular_polysaccharide_production_lipoprotein:cds3941:+:638:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b4653:yicT:putative_transporter:cds3604:+:131:NC_000913.3"	4.68327575623027	1.75949801104188	6.19221384179836	0.0128313569962784	0.106459633723199
"CDS:b1353:sieB:Rac_prophage3B_phage_superinfection_exclusion_protein:cds1340:+:488:NC_000913.3"	-5.76936088744157	2.78440118812192	6.19097865641443	0.0128403158586037	0.106459633723199
"CDS:b3012:dkgA:22C5-diketo-D-gluconate_reductase_A:cds2962:+:827:NC_000913.3"	1.57938904343606	6.29790972587533	6.18430041888629	0.0128888649217628	0.106563423952274
"CDS:b2666:yqaE:cyaR_sRNA-regulated_protein:cds2634:-:158:NC_000913.3"	-2.65670289456504	4.17388519715121	6.18180235491563	0.0129070736529174	0.106563423952274
"CDS:b1359:ydaU:Rac_prophage3B_conserved_protein:cds1346:+:857:NC_000913.3"	3.06571081348621	2.71367948430303	6.17937781847981	0.0129247717169838	0.106563423952274
"CDS:b1375:ynaE:cold_shock_protein2C_Rac_prophage:cds1360:-:233:NC_000913.3"	3.5642344688379	5.07845389282017	6.15505670545443	0.0131036915275721	0.107838528052834
"CDS:b0038:caiB:crotonobetainyl_CoA,carnitine_CoA_transferase:cds36:-:1217:NC_000913.3"	2.80762486052292	3.78199721248992	6.14989232947223	0.0131420101872396	0.107953961685939
"CDS:b0026:ileS:isoleucyl-tRNA_synthetase:cds24:+:2816:NC_000913.3"	1.55021750835276	9.45971689398943	6.14510632308223	0.0131776242666838	0.108046793802847
"CDS:b3397:nudE:adenosine_nucleotide_hydrolase3B_substrates_include_Ap3A2C_Ap2A2C_ADP-ribose2C_NADH:cds3334:-:560:NC_000913.3"	-1.66435610461253	6.21888721431409	6.14060656354191	0.0132111988003824	0.108117477344432
"CDS:b2750:cysC:adenosine_527-phosphosulfate_kinase:cds2712:-:605:NC_000913.3"	2.82922536915016	4.19704287879786	6.13743676847448	0.0132349027172302	0.108117477344432
"CDS:b3739:atpI:ATP_synthase2C_membrane-bound_accessory_factor:cds3687:-:380:NC_000913.3"	-1.41822217573898	7.40519231034791	6.13418849082032	0.0132592388994966	0.108117537008006
"CDS:b3573:ysaA:putative_hydrogenase2C_4Fe-4S_ferredoxin-type_component:cds3512:-:473:NC_000913.3"	-1.49586024605685	7.38146735287322	6.12727059972531	0.0133112213808425	0.1083382878892
"CDS:b4280:yjhC:putative_oxidoreductase:cds4192:+:1118:NC_000913.3"	-2.09231836241003	6.44459682985834	6.12221359416704	0.0133493533215135	0.1083382878892
"CDS:b3607:cysE:serine_acetyltransferase:cds3553:-:821:NC_000913.3"	1.4371988101208	6.68218641909248	6.12087749148977	0.0133594468414225	0.1083382878892
"CDS:b2461:eutP:putative_P-loop_NTPase_ethanolamine_utilization_protein:cds2440:-:479:NC_000913.3"	3.09321386762477	2.81834981784634	6.11420288462983	0.0134099874714125	0.108435227402111
"CDS:b1726:yniB:putative_inner_membrane_protein:cds1714:-:536:NC_000913.3"	-1.77384176255414	5.61539142740424	6.11285713145893	0.0134202014111524	0.108435227402111
"CDS:b3721:bglB:cryptic_phospho-beta-glucosidase_B:cds3669:-:1412:NC_000913.3"	4.75918592564622	7.44054750793222	6.09656049705369	0.0135445258557632	0.108924054291379
"CDS:b1466:narW:nitrate_reductase_2_28NRZ292C_delta_subunit_28assembly_subunit29:cds1453:-:695:NC_000913.3"	3.28214789052881	2.52337091155706	6.09326829356161	0.0135697850304417	0.108924054291379
"CDS:b3370:frlA:putative_fructoselysine_transporter:cds3308:+:1337:NC_000913.3"	3.68877347784241	2.70426581064695	6.09210248176544	0.0135787412415445	0.108924054291379
"CDS:b3993:thiE:thiamine_phosphate_synthase_28thiamine_phosphate_pyrophosphorylase29:cds3911:-:635:NC_000913.3"	3.68877347784241	2.70426581064695	6.09210248176544	0.0135787412415445	0.108924054291379
"CDS:b1099:holB:DNA_polymerase_III2C_delta_prime_subunit:cds1076:+:1004:NC_000913.3"	1.69352083405034	5.34868235531102	6.08534377422359	0.0136307841393241	0.109020633848575
"CDS:b1484:ddpD:D2CD-dipeptide_permease_system2C_ATP-binding_component:cds1470:-:986:NC_000913.3"	3.36172345536273	3.23415731428075	6.0794974920968	0.0136759667133857	0.109020633848575
"CDS:b4218:ytfL:UPF0053_family_inner_membrane_protein:cds4136:-:1343:NC_000913.3"	-1.72895111101842	5.67030580255888	6.07724709140293	0.0136933998097309	0.109020633848575
"CDS:b1026:insF1:IS3_transposase_B:cds1007:-:866:NC_000913.3"	2.79069762790233	3.34849116470273	6.07615027423875	0.0137019047664431	0.109020633848575
"CDS:b1432:insQ:IS609_transposase_B:cds1419:+:1148:NC_000913.3"	-1.48527567009377	7.03068573824741	6.07466358286044	0.0137134415664611	0.109020633848575
"CDS:b0407:yajC:SecYEG_protein_translocase_auxillary_subunit:cds399:+:332:NC_000913.3"	-1.47608513078166	8.30113998089101	6.06571304876655	0.0137831096399533	0.109240515669011
"CDS:b3500:gor:glutathione_oxidoreductase:cds3435:+:1352:NC_000913.3"	1.38867704731555	7.34834239442481	6.06335853864546	0.0138014968004008	0.109240515669011
"CDS:b4178:nsrR:nitric_oxide-sensitive_repressor_for_NO_regulon:cds4096:+:425:NC_000913.3"	-1.54233368977618	7.50282167761164	6.06165133699787	0.0138148446908155	0.109240515669011
"CDS:b0953:rmf:ribosome_modulation_factor:cds933:+:167:NC_000913.3"	-2.01578036841993	8.74592444181441	6.05474583701113	0.0138689715264622	0.109473729065006
"CDS:b3987:rpoB:RNA_polymerase2C_beta_subunit:cds3904:+:4028:NC_000913.3"	1.700737662105	11.2257962810392	6.04884631983808	0.0139153860390159	0.109548034447902
"CDS:b0688:pgm:phosphoglucomutase:cds674:+:1640:NC_000913.3"	1.44477644511799	8.08656405018274	6.0472862440243	0.0139276866478544	0.109548034447902
"CDS:b0575:cusA:copper2Fsilver_efflux_system2C_membrane_component:cds570:+:3143:NC_000913.3"	2.44958310349033	4.33590901961659	6.0425543936218	0.0139650639675866	0.109647958077659
"CDS:b3611:yibN:putative_rhodanese-related_sulfurtransferase:cds3557:-:431:NC_000913.3"	-1.52553708051254	7.58027617483538	6.02747286578139	0.0140848844804816	0.110275160803317
"CDS:b3301:rplO:50S_ribosomal_subunit_protein_L15:cds3238:-:434:NC_000913.3"	1.63536888533121	10.7890101491206	6.02371812522328	0.0141148794666581	0.110275160803317
"CDS:b0778:bioD:dethiobiotin_synthetase:cds759:+:677:NC_000913.3"	3.37309975517993	2.95633196315741	6.02272041378349	0.0141228607961721	0.110275160803317
"CDS:b0580:ybdJ:DUF1158_family_putative_inner_membrane_protein:cds575:-:248:NC_000913.3"	-2.9127866240748	3.87406785589002	6.0197057715695	0.014147005066855	0.110275160803317
"CDS:b1527:yneK:uncharacterized_protein:cds1512:+:1115:NC_000913.3"	4.39155438022641	2.64024243127615	6.01387397265471	0.0141938325786448	0.110275160803317
"CDS:b2221:atoD:acetyl-CoA,acetoacetyl-CoA_transferase2C_alpha_subunit:cds2204:+:662:NC_000913.3"	4.39155438022641	2.64024243127615	6.01387397265471	0.0141938325786448	0.110275160803317
"CDS:b1265:trpL:trp_operon_leader_peptide:cds1245:-:44:NC_000913.3"	-3.51646433445353	4.3198076112797	5.99514451766746	0.0143453058756743	0.111257485709418
"CDS:b3226:nanR:transcriptional_repressor_of_the_nan_operon2C_induced_by_sialic_acid:cds3170:-:791:NC_000913.3"	-1.51130971883637	6.76277532881058	5.97205620349356	0.0145343234170568	0.11247441516734
"CDS:b1172:ymgG:UPF0757_family_protein:cds1150:-:344:NC_000913.3"	2.68092452045442	3.20198453363919	5.96761889805454	0.0145709430938238	0.11247441516734
"CDS:b3579:yiaO:22C3-diketo-L-gulonate-binding_periplasmic_protein:cds3518:+:986:NC_000913.3"	3.20822984699385	3.27651754518845	5.96674793496326	0.0145781420198892	0.11247441516734
"CDS:b2723:hycC:hydrogenase_32C_membrane_subunit:cds2685:-:1826:NC_000913.3"	2.46803673971292	3.85163946986379	5.96196941772541	0.0146177039491967	0.112584187782028
"CDS:b1701:fadK:short_chain_acyl-CoA_synthetase2C_anaerobic:cds1689:+:1646:NC_000913.3"	2.83976969222393	3.76007259004728	5.95719644166534	0.0146573303423505	0.112694076196203
"CDS:b3722:bglF:fused_beta-glucoside-specific_PTS_enzymes,_IIA_component2FIIB_component2FIIC_component:cds3670:-:1877:NC_000913.3"	5.07731796725595	7.77178721038973	5.95109361493995	0.0147081586295361	0.112889562952778
"CDS:b0049:apaH:diadenosine_tetraphosphatase:cds47:-:842:NC_000913.3"	1.73702430680616	5.36867460449866	5.9458161008779	0.0147522594834466	0.113032829559374
"CDS:b1915:yecF:DUF2594_family_protein:cds1904:+:224:NC_000913.3"	-1.4807037323312	6.25382667945204	5.9417432376669	0.0147863868902833	0.113099317281272
"CDS:b4382:deoA:thymidine_phosphorylase:cds4297:+:1322:NC_000913.3"	1.64845207004946	8.60754769411313	5.91693564013842	0.0149960180695907	0.114505677493576
"CDS:b2022:hisB:fused_histidinol-phosphatase2Fimidazoleglycerol-phosphate_dehydratase:cds2006:+:1067:NC_000913.3"	1.61241975828839	5.57864258101229	5.9046850966773	0.0151006650524961	0.114888909118233
"CDS:b2443:yffL:CPZ-55_prophage3B_uncharacterized_protein:cds2422:+:641:NC_000913.3"	-2.27233472740998	4.48982231298016	5.90210360890196	0.0151228124901526	0.114888909118233
"CDS:b2254:arnC:undecaprenyl_phosphate-L-Ara4FN_transferase:cds2237:+:968:NC_000913.3"	3.75509564084052	3.55745522758957	5.90199266789074	0.0151237650391914	0.114888909118233
"CDS:b3491:yhiM:acid_resistance_protein2C_inner_membrane:cds3426:+:1052:NC_000913.3"	4.00568438631122	3.07556077359383	5.87206531606098	0.0153829942536798	0.116274589504
"CDS:b0072:leuC:3-isopropylmalate_dehydratase_large_subunit:cds70:-:1400:NC_000913.3"	2.17119467630596	3.96765877293777	5.87197504733809	0.0153837830422574	0.116274589504
"CDS:b4058:uvrA:ATPase_and_DNA_damage_recognition_protein_of_nucleotide_excision_repair_excinuclease_UvrABC:cds3974:-:2822:NC_000913.3"	1.47128306523966	6.95626025211339	5.86995211989647	0.0154014707747273	0.116274589504
"CDS:b0241:phoE:outer_membrane_phosphoporin_protein_E:cds231:-:1055:NC_000913.3"	-5.54699765138367	2.65875683221376	5.8688825623526	0.0154108310571233	0.116274589504
"CDS:b0579:ybdF:DUF419_family_protein:cds574:-:368:NC_000913.3"	-2.23203608615733	4.60079836314925	5.86499299369772	0.015444920233835	0.116334280540954
"CDS:b0229:lfhA:RAYT_REP_element-mobilizing_transposase3B_TnpA28REP29:cds219:-:1712:NC_000913.3"	2.39542961996984	3.98326224537531	5.84949313173463	0.0155815384641286	0.117164732545833
"CDS:b0610:rnk:regulator_of_nucleoside_diphosphate_kinase:cds607:-:410:NC_000913.3"	-1.51318198508614	6.6237415258455	5.84056380010123	0.0156608076530519	0.117561873665815
"CDS:b0549:ybcO:DLP12_prophage3B_uncharacterized_protein:cds540:+:290:NC_000913.3"	3.73953295215054	2.32725323882807	5.80763061551019	0.0159567791386956	0.119581663562164
"CDS:b2277:nuoM:NADH,ubiquinone_oxidoreductase2C_membrane_subunit_M:cds2261:-:1529:NC_000913.3"	1.61209182601554	8.38766989059381	5.80146931057386	0.0160127879981842	0.119799376875304
